Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating
DRX.L,872.5999755859375,0.0018369409712255536,0.014640059358385662,46.03971838951111,61.66666666666667,58.095238095238095,17.021834033196775,24.781548983229655,42.68104363592931,"Volatility_30, Trend_MA50, Momentum_20",49.0,Below Average
EMG.L,251.1999969482422,-0.0031746152847532683,0.0255845176878496,18.81496161222458,58.75,37.69710448281877,38.24693705159315,30.435777003218863,41.82305734216816,"Volatility_30, RSI_14, Return_10d",33.3,Below Average
ENOG.L,863.0,0.01708898055391872,0.025268260965496094,58.52062702178955,56.875,28.73332932836717,18.001132646293932,20.179687251685145,59.75232198142415,"Trend_MA50, Volatility_30, RSI_14",45.0,Below Average
FCIT.L,1288.0,0.0023346303501945442,0.011000279228003333,9.766452014446259,68.54166666666667,25.886961436459284,27.052669552669556,23.44189918860294,54.54545454545455,"Momentum_20, Volatility_30, Trend_MA50",27.6,Below Average
FGP.L,167.39999389648438,-0.005347647884454632,0.016702399794088288,28.88730764389038,53.75,26.37404671830901,27.75962732919255,23.051821983273594,35.424365255297076,"Volatility_30, Return_5d, Return_10d",37.4,Below Average
FRAS.L,665.5,-0.0015003750937734317,0.019330527540829385,56.367772817611694,61.25,42.1824686940966,25.104433497536945,27.71091230469699,49.52380952380953,"Trend_MA50, RSI_14, Volatility_30",49.5,Below Average
FSV.L,429.0,0.014184397163120588,0.014952494121867207,47.78299033641815,71.04166666666667,37.71428571428571,22.628244701178822,25.954567241533926,53.846153846153854,"Trend_MA50, Volatility_30, Momentum_20",46.6,Below Average
FUTR.L,328.3999938964844,-0.03581917788728228,0.05251004365412136,43.02574098110199,66.04166666666667,38.88888888888889,22.774873774873775,24.960187353629976,74.08205926931215,"Volatility_30, Trend_MA50, Return_5d",33.9,Below Average
GFRD.L,520.0,-0.0019193857965451588,0.019959198618119074,54.613977670669556,57.5,45.808184143222505,38.948412698412696,40.42735548325611,47.88732394366197,"Trend_MA50, Volume_MA_Ratio, Return_10d",50.9,Neutral
GFTU.L,909.5999755859375,0.0006600391484461454,0.017785435145430236,42.62724220752716,62.73684210526316,23.81447963800905,17.77538738606592,18.157484011030924,45.08300548692888,"Volatility_30, Trend_MA50, RSI_14",38.3,Below Average
GNS.L,2350.0,-0.020016680567139233,0.023944209240242587,58.99968147277832,54.16666666666667,40.96459096459096,22.520597681888002,26.73569224814144,25.964912280701753,"Momentum_20, RSI_14, Volatility_30",58.7,Neutral
GPE.L,314.20001220703125,-0.0069531660299996245,0.020613998726242186,49.16166365146637,63.75,53.20689655172414,19.484126984126984,24.070973420172507,55.64517369504907,"Volatility_30, Trend_MA50, Volume_MA_Ratio",49.3,Below Average
GRG.L,1583.89501953125,-0.031849010066473116,0.015430852722059166,58.99767279624939,56.66666666666667,30.40243617518372,35.982759555435074,28.257999310630886,48.46282402604674,"Return_10d, Trend_MA50, Volatility_30",46.8,Below Average
HAS.L,32.194000244140625,-0.016676890847115544,0.023736397847422444,78.24837565422058,53.75,26.724161049503515,45.23080693815989,32.15027473032325,51.16002971273653,"Trend_MA50, Volatility_30, Z_Score_20",53.6,Neutral
HMSO.L,336.6000061035156,-0.0017793774667695939,0.023349821366167225,45.54164409637451,57.29166666666667,42.005633255633256,39.899306814658324,39.26289529988667,69.74791586125275,"Trend_MA50, Volatility_30, Z_Score_20",41.1,Below Average
IBST.L,105.4000015258789,-0.0009478528352709903,0.028289092681633838,25.327253341674805,62.29166666666667,31.832764073371283,33.827182744928805,32.32574313878557,41.42259788209298,"Volatility_30, Momentum_20, Z_Score_20",35.4,Below Average
INCH.L,809.0,-0.0034491104152157837,0.01879041038199211,63.482093811035156,60.208333333333336,37.33401112711458,28.523460062933747,31.205720275428444,48.72562826393903,"Volatility_30, Z_Score_20, Trend_MA50",51.4,Neutral
IPF.L,248.0,0.002020202020202033,0.006693552287923602,59.75591540336609,65.41666666666667,36.22000653808434,26.182206642732957,29.739699913612952,75.0,"Volatility_30, Trend_MA50, Return_10d",40.5,Below Average
JAM.L,1160.4576416015625,0.0021223157181022856,0.010209737804121101,12.777107954025269,64.42105263157895,30.887490287490287,34.13095238095239,31.20736725534767,79.07338015553827,"RSI_14, Trend_MA50, Volatility_30",20.4,Below Average
