Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
SU.PA,291.1000061035156,0.012874085892861542,0.017546769841063667,21.213596415617598,62.2680412371134,48.2234262125903,42.540752351097176,43.819519914293664,45.40324736084867,"Trend_MA50, Volatility_30, Momentum_20",39.6,Below Average,catboost,base
DTE.DE,28.59000015258789,0.025466320415834742,0.01981133283937917,35.815647258837444,63.75,36.90009337068161,16.288234472456924,21.457661038148842,45.283014987849015,"Volatility_30, Trend_MA50, Return_5d",39.5,Below Average,catboost,base
BAS.DE,51.83000183105469,-0.02830892983152611,0.012436544680550343,30.256337070860056,61.25,42.57166853303471,24.128121316043295,27.847534320116573,51.07241183232494,"Volatility_30, Trend_MA50, Momentum_20",39.2,Below Average,catboost,base
AIR.PA,199.39999389648438,0.018490117171102494,0.013371303259560676,28.842831023259553,60.824742268041234,44.67857142857143,19.781274281274285,24.909469254150103,42.00148841201425,"Volatility_30, Momentum_20, RSI_14",38.6,Below Average,catboost,base
ENT.L,502.20001220703125,-0.001590432988009427,0.014776259653410551,17.361637271660914,58.125,27.85303776683087,18.28062237040565,20.0966810966811,27.594959886768194,"Volatility_30, Trend_MA50, Momentum_20",38.5,Below Average,catboost,base
ORA.PA,15.545000076293945,0.0019335953791390637,0.014650067336124235,47.40742951741359,58.96907216494846,21.36200716845878,13.035714285714286,14.362576258976611,40.70795601279443,"Volatility_30, Trend_MA50, Return_5d",38.3,Below Average,catboost,base
LIN.DE,400.6000061035156,0.008559903806629743,0.013530549272049403,13.397343305811809,63.95833333333333,42.31299476312264,35.537488708220415,30.3023616997122,32.33082232328471,"Volatility_30, Trend_MA50, Momentum_20",38.3,Below Average,catboost,base
ACA.PA,18.625,0.004584632161558799,0.012401840765223488,16.569616131832962,58.14432989690722,43.823836151422356,21.72107930828861,26.54783831697955,38.50130803609272,"Trend_MA50, Volatility_30, Momentum_20",38.2,Below Average,catboost,base
CAP.PA,102.9000015258789,0.013793118481565614,0.02172501730958652,21.424810898275854,58.96907216494846,34.39796071375018,19.5724633111203,24.55190923676482,35.29411924701556,"Volatility_30, Trend_MA50, Return_10d",37.6,Below Average,catboost,base
IFX.DE,58.560001373291016,0.049462404551385175,0.027887647958808905,30.17879994484606,48.750000000000014,45.015549265190586,23.862131519274378,29.122962617185983,58.49180165480275,"Volatility_30, Momentum_20, RSI_14",37.4,Below Average,catboost,base
NFLX,77.4000015258789,0.018287058947284107,0.021673569336575965,29.620081107116707,54.105263157894726,36.37967914438502,35.754028085735406,33.3338508031131,43.86557071411444,"Volatility_30, Trend_MA50, Momentum_20",36.8,Below Average,catboost,base
BMW.DE,63.0,0.004784676768901486,0.016076693798748168,38.380425316544056,60.416666666666664,43.12655086848635,19.179473304473305,22.955328923431654,66.45366925418101,"Volatility_30, Momentum_20, Trend_MA50",36.7,Below Average,catboost,base
AIR.DE,199.5,0.01858470018536318,0.013476368405798375,27.424896751014632,60.625,41.544973544973544,16.725211032014627,21.073145751889562,42.30056267884502,"Volatility_30, Momentum_20, Trend_MA50",36.6,Below Average,catboost,base
WFC,90.29000091552734,0.009390765745595386,0.012726030791033906,48.0686218046606,55.36842105263158,45.06410256410256,26.528301886792455,32.91575596610035,76.45610848627055,"Volatility_30, Trend_MA50, Momentum_20",36.5,Below Average,catboost,base
BT-A.L,201.5,0.007500000000000062,0.009329367383799114,24.23061956281787,58.33333333333333,42.06644227111413,24.52281052281052,28.572730465881147,43.142874581473215,"Volatility_30, Trend_MA50, Return_5d",36.2,Below Average,catboost,base
BAYN.DE,48.16999816894531,-0.010883009973122415,0.011388748425813562,32.97082504941307,47.70833333333333,36.68981481481482,22.327826547775395,26.60126820881738,51.18827444613677,"Volatility_30, Trend_MA50, Momentum_20",35.9,Below Average,catboost,base
CPG.L,30.850000381469727,-0.0035529297886218725,0.014179462155944312,31.55355623045652,58.541666666666664,28.219246925688516,36.398688785859164,30.266433460494966,50.582764055584335,"Volatility_30, Momentum_20, Trend_MA50",35.9,Below Average,catboost,base
PNC,244.24000549316406,0.005185652266773033,0.010294339341652917,22.361714026151315,60.21052631578948,43.77014290057768,15.380949060353544,21.502227685332507,52.19454508704873,"Volatility_30, Momentum_20, Return_10d",35.2,Below Average,catboost,base
AAPL,332.2699890136719,0.017454088133066703,0.019823115061246316,50.97882864815186,54.94736842105262,39.53939393939394,17.94041575703376,24.14052434744006,70.61890595778934,"Volatility_30, Trend_MA50, RSI_14",34.9,Below Average,catboost,base
USB,62.84000015258789,0.006889926393640389,0.01050406509027097,24.193138195013727,58.94736842105264,37.57802197802198,22.067182847432353,26.249118467163576,55.667156685139965,"Volatility_30, Volume_MA_Ratio, Trend_MA50",34.8,Below Average,catboost,base
QCOM,181.97000122070312,0.028776550188716277,0.023800264491191398,51.59493322918398,54.315789473684205,36.025086025086026,24.910506342449697,26.968783006071142,78.39937037049138,"Volatility_30, Trend_MA50, RSI_14",34.6,Below Average,catboost,base
ICE,157.39999389648438,0.010204713194303716,0.013873289435499111,22.057565493746196,59.578947368421055,34.990190408147065,37.929067321178124,33.771081569307675,42.722100626158834,"Volatility_30, Trend_MA50, Volume_MA_Ratio",34.6,Below Average,catboost,base
JNJ,265.5799865722656,-0.0028910062459346353,0.012279333378381942,31.338205737176512,59.36842105263158,21.98325358851675,7.63348072077212,10.73765809873521,44.19821195852473,"Volatility_30, Trend_MA50, Momentum_20",31.5,Below Average,catboost,base
NOW,132.52999877929688,0.01036822923943248,0.03629209872848998,7.769130107734745,60.421052631578945,42.08902691511388,28.33217377860235,33.15570519854156,53.32458038322089,"Trend_MA50, Volatility_30, Return_10d",30.7,Below Average,catboost,base
WLN.PA,13.434000015258789,-0.036989233051002435,0.05495723762899459,27.814094331443528,51.95876288659794,35.29537535635097,30.41680553451497,29.279560001824457,60.22001856585378,"Volatility_30, Trend_MA50, Momentum_20",29.7,Below Average,catboost,base
BP.L,564.5999755859375,-0.0008847991888188966,0.018726608995142578,7.2470685533131425,57.08333333333335,44.99001232521569,17.28194617434216,23.067961703514207,58.2333607559045,"Trend_MA50, Volatility_30, Momentum_20",29.0,Below Average,catboost,base
CRM,247.72000122070312,0.01942387333622686,0.04634643359818995,24.025144312301055,58.10526315789474,45.78055278055278,34.997006743051365,36.61574689278673,71.21162737783689,"Volatility_30, Trend_MA50, Return_10d",28.2,Below Average,catboost,base
META,648.030029296875,0.0056643973841588036,0.023680288162759428,20.154702853492783,56.80851063829787,46.20707857215088,51.31798245614034,48.07485814761078,83.89165880381836,"Volatility_30, Trend_MA50, Momentum_20",28.2,Below Average,catboost,base
PFE,27.719999313354492,0.0025316345674488705,0.01384099305752562,20.4040053917155,61.89473684210526,17.94649794649795,8.12160062160062,11.034343434343436,45.406823095819405,"Volatility_30, Trend_MA50, Momentum_20",26.7,Below Average,catboost,base
DBK.DE,34.84000015258789,-0.0001435232584311441,0.012013024088326807,22.276284380122192,52.291666666666664,42.23564425770308,23.139702658874906,28.556373464092218,72.59392851873116,"Volatility_30, Trend_MA50, RSI_14",24.2,Below Average,catboost,base
